id,province_th,district_th,sub_district_th,province_en,district_en,sub_district_en,latitude,longitude,lat_direction,lon_direction,lat_raw,lon_raw
689,ลำพูน,ป่าซาง,,Lamphun,Pa Sang,,18.416667,98.833333,N,E,18.25N,98.50E
690,ลำพูน,เมืองลำพูน,,Lamphun,Mueang Lamphun,,18.55,99.066667,N,E,18.33N,99.04E
691,ลำพูน,แม่ทา,,Lamphun,Mae Tha,,18.35,99.05,N,E,18.21N,99.03E
692,ลำพูน,ลี้,,Lamphun,Li,,17.666667,98.883333,N,E,17.40N,98.53E
693,เลย,เชียงคาน,,Loei,Chiang Khan,,17.733333,101.75,N,E,17.44N,101.45E
694,เลย,ด่านซ้าย,,Loei,Dan Sai,,17.183333,101.266667,N,E,17.11N,101.16E
695,เลย,ท่าลี่,,Loei,Tha Li,,17.566667,101.4,N,E,17.34N,101.24E
696,เลย,นาด้วง,,Loei,Na Duang,,17.516667,102.016667,N,E,17.31N,102.01E
697,เลย,นาแห้ว,,Loei,Na Haeo,,17.5,100.983333,N,E,17.30N,100.59E
698,เลย,ปากชม,,Loei,Pak Chom,,17.916667,101.95,N,E,17.55N,101.57E
699,เลย,ผาขาว,,Loei,Pha Khao,,17.033333,102.016667,N,E,17.02N,102.01E
700,เลย,ภูกระดึง,,Loei,Phu Kradueng,,16.9,101.866667,N,E,16.54N,101.52E
701,เลย,ภูเรือ,,Loei,Phu Ruea,,17.383333,101.4,N,E,17.23N,101.24E
702,เลย,ภูหลวง,,Loei,Phu Luang,,17.15,101.666667,N,E,17.09N,101.40E
703,เลย,เมืองเลย,,Loei,Mueang Loei,,17.466667,101.7,N,E,17.28N,101.42E
704,เลย,วังสะพุง,,Loei,Wang Saphung,,17.216667,101.8,N,E,17.13N,101.48E
705,ศรีสะเกษ,กันทรลักษ์,,Si Sa Ket,Kantharalak,,14.716667,104.7,N,E,14.43N,104.42E
706,ศรีสะเกษ,กันทรารมย์,,Si Sa Ket,Kanthararom,,15.166667,104.566667,N,E,15.10N,104.34E
707,ศรีสะเกษ,ขุขันธ์,,Si Sa Ket,Khukhan,,14.7,104.15,N,E,14.42N,104.09E
708,ศรีสะเกษ,ขุนหาญ,,Si Sa Ket,Khun Han,,14.583333,104.416667,N,E,14.35N,104.25E
709,ศรีสะเกษ,น้ำเกลี้ยง,,Si Sa Ket,Nam Kliang,,14.933333,104.516667,N,E,14.56N,104.31E
710,ศรีสะเกษ,โนนคูณ,,Si Sa Ket,Non Khun,,14.866667,104.716667,N,E,14.52N,104.43E
711,ศรีสะเกษ,บึงบูรพ์,,Si Sa Ket,Bueng Bun,,15.3,104.066667,N,E,15.18N,104.04E
712,ศรีสะเกษ,ปรางค์กู่,,Si Sa Ket,Prang Ku,,14.85,104.016667,N,E,14.51N,104.01E
713,ศรีสะเกษ,พยุห์,,Si Sa Ket,Phayu,,14.9,104.383333,N,E,14.54N,104.23E
714,ศรีสะเกษ,โพธ์ศรีสุ,,Si Sa Ket,Pho Si Su,,15.266667,104.05,N,E,15.16N,104.03E
715,ศรีสะเกษ,ไพรบึง,,Si Sa Ket,Phrai Bueng,,14.85,104.35,N,E,14.51N,104.21E
716,ศรีสะเกษ,ภูสิงห์,,Si Sa Ket,Phu Sing,,14.383333,104.116667,N,E,14.23N,104.07E
717,ศรีสะเกษ,เมืองจันทร์,,Si Sa Ket,Mueang Chan,,15.15,104.033333,N,E,15.09N,104.02E
718,ศรีสะเกษ,เมืองศรีสะเกษ,,Si Sa Ket,Mueang Si Sa Ket,,15.05,104.35,N,E,15.03N,104.21E
719,ศรีสะเกษ,ยางชุมน้อย,,Si Sa Ket,Yang Chum Noi,,15.233333,104.383333,N,E,15.14N,104.23E
720,ศรีสะเกษ,ราษีไศล,,Si Sa Ket,Rasi Salai,,15.316667,104.216667,N,E,15.19N,104.13E
721,ศรีสะเกษ,วังหิน,,Si Sa Ket,Wang Hin,,14.966667,104.216667,N,E,14.58N,104.13E
722,ศรีสะเกษ,ศรีรัตนะ,,Si Sa Ket,Si Rattana,,14.8,104.5,N,E,14.48N,104.30E
723,ศรีสะเกษ,ห้วยทับทัน,,Si Sa Ket,Huai Thap Than,,14.95,104.033333,N,E,14.57N,104.02E
724,ศรีสะเกษ,อุทุมพรพิสัย,,Si Sa Ket,Uthumphon Phisai,,15.1,104.166667,N,E,15.06N,104.10E
725,สกลนคร,กุดบาก,,Sakon Nakhon,Kut Bak,,17.066667,103.816667,N,E,17.04N,103.49E
726,สกลนคร,กุสุมาลย์,,Sakon Nakhon,Kusuman,,17.366667,104.25,N,E,17.22N,104.15E
727,สกลนคร,คำตากล้า,,Sakon Nakhon,Kham Tak Kla,,17.8,103.783333,N,E,17.48N,103.47E
728,สกลนคร,โคกศรีสุพรรณ,,Sakon Nakhon,Khok Si Suphan,,17.033333,104.316667,N,E,17.02N,104.19E
729,สกลนคร,เจริญศิลป์,,Sakon Nakhon,Charoen Sin,,17.683333,103.5,N,E,17.41N,103.30E
730,สกลนคร,เต่างอย,,Sakon Nakhon,Tao Ngoi,,16.95,104.166667,N,E,16.57N,104.10E
731,สกลนคร,นิคมน้ำอุน,,Sakon Nakhon,Nikhom Nam Un,,17.15,103.7,N,E,17.09N,103.42E
732,สกลนคร,บ้านม่วง,,Sakon Nakhon,Ban Muang,,17.883333,103.55,N,E,17.53N,103.33E
733,สกลนคร,พรรณานิคม,,Sakon Nakhon,Phanna Nikhom,,17.333333,103.9,N,E,17.20N,103.54E
734,สกลนคร,พังโคน,,Sakon Nakhon,Phang Khon,,17.383333,103.716667,N,E,17.23N,103.43E
735,สกลนคร,โพนนาแก้,,Sakon Nakhon,Phon Na Kaeo,,17.216667,104.3,N,E,17.13N,104.18E
736,สกลนคร,เมืองสกลนคร,,Sakon Nakhon,Mueang Sakon Nakhon,,17.116667,104.133333,N,E,17.07N,104.08E
737,สกลนคร,วานรนิวาส,,Sakon Nakhon,Wanon Niwat,,17.666667,103.733333,N,E,17.40N,103.44E
738,สกลนคร,วาริชภูมิ,,Sakon Nakhon,Waritchaphum,,17.233333,103.583333,N,E,17.14N,103.35E
739,สกลนคร,สว่างแดนดิน,,Sakon Nakhon,Sawang Daen Din,,17.433333,103.466667,N,E,17.26N,103.28E
740,สกลนคร,ส่องดาว,,Sakon Nakhon,Song Dao,,17.266667,103.4,N,E,17.16N,103.24E
741,สกลนคร,อากาศอำนวย,,Sakon Nakhon,Akat Amnuai,,17.7,103.966667,N,E,17.42N,103.58E
742,สงขลา,กระแสสินธุ์,,Songkhla,Krasae Sin,,7.666667,100.3,N,E,7.40N,100.18E
743,สงขลา,คลองหอยโข่ง,,Songkhla,Khlong Hoi Khong,,6.85,100.333333,N,E,6.51N,100.20E
744,สงขลา,ควนเนียง,,Songkhla,Khuan Niang,,7.15,100.383333,N,E,7.09N,100.23E
745,สงขลา,จะนะ,,Songkhla,Chana,,6.833333,100.7,N,E,6.50N,100.42E
746,สงขลา,เทพา,,Songkhla,Thepha,,6.733333,100.916667,N,E,6.44N,100.55E
747,สงขลา,นาทวี,,Songkhla,Na Thawi,,6.733333,100.683333,N,E,6.44N,100.41E
748,สงขลา,นาหม่อม,,Songkhla,Na Mom,,6.95,100.566667,N,E,6.57N,100.34E
749,สงขลา,บางกล่ำ,,Songkhla,Bang Klam,,7.066667,100.4,N,E,7.04N,100.24E
750,สงขลา,เมืองสงขลา,,Songkhla,Mueang Songkhla,,7.15,100.583333,N,E,7.09N,100.35E
751,สงขลา,ระโนด,,Songkhla,Ranot,,7.866667,100.25,N,E,7.52N,100.15E
752,สงขลา,รัตภูมิ,,Songkhla,Rattaphum,,7.083333,100.2,N,E,7.05N,100.12E
753,สงขลา,สทิงพระ,,Songkhla,Sathing Phra,,7.416667,100.433333,N,E,7.25N,100.26E
754,สงขลา,สะเดา,,Songkhla,Sadao,,6.733333,100.383333,N,E,6.44N,100.23E
755,สงขลา,สะบ้าย้อย,,Songkhla,Saba Yoi,,6.616667,100.95,N,E,6.37N,100.57E
756,สงขลา,สิงหนคร,,Songkhla,Singhanakhon,,7.2,100.5,N,E,7.12N,100.30E
757,สงขลา,หาดใหญ่,,Songkhla,Hat Yai,,6.983333,100.35,N,E,6.59N,100.21E
758,สตูล,ควนกาหลง,,Satun,Khuan Kalong,,6.883333,100.05,N,E,6.53N,100.03E
759,สตูล,ควนโดน,,Satun,Khuan Don,,6.766667,100.133333,N,E,6.46N,100.08E
760,สตูล,ท่าแพ,,Satun,Tha Phae,,6.816667,99.933333,N,E,6.49N,99.56E
761,สตูล,ทุ่งหว้า,,Satun,Thung Wa,,7.033333,99.783333,N,E,7.02N,99.47E
762,สตูล,เมืองสตูล,,Satun,Mueang Satun,,6.583333,99.583333,N,E,6.35N,99.35E
763,สตูล,ละงู,,Satun,La-ngu,,6.9,99.7,N,E,6.54N,99.42E
764,สมุทรปราการ,บางบ่อ,,Samut Prakan,Bang Bo,,13.633333,100.9,N,E,13.38N,100.54E
765,สมุทรปราการ,บางพลี,,Samut Prakan,Bang Phli,,13.633333,100.75,N,E,13.38N,100.45E
766,สมุทรปราการ,บางเสาธง,,Samut Prakan,Bang Sao Thong,,13.6,100.8,N,E,13.36N,100.48E
767,สมุทรปราการ,พระประแดง,,Samut Prakan,Phra Pradaeng,,13.65,100.566667,N,E,13.39N,100.34E
768,สมุทรปราการ,พระสมุทรเจดีย์,,Samut Prakan,Phra Samut Chedi,,13.55,100.516667,N,E,13.33N,100.31E
769,สมุทรปราการ,เมืองสมุทรปราการ,,Samut Prakan,Mueang Samut Prakan,,13.5,100.733333,N,E,13.30N,100.44E
770,สมุทรสงคราม,บางคนที,,Samut Songkhram,Bang Khonthi,,13.483333,99.95,N,E,13.29N,99.57E
771,สมุทรสงคราม,เมืองสมุทรสงคราม,,Samut Songkhram,Mueang Samut Songkhram,,13.433333,100.033333,N,E,13.26N,100.02E
772,สมุทรสงคราม,อัมพวา,,Samut Songkhram,Amphawa,,13.3,99.9,N,E,13.18N,99.54E
773,สมุทรสาคร,กระทุ่มแบน,,Samut Sakhon,Krathum Baen,,13.65,100.283333,N,E,13.39N,100.17E
774,สมุทรสาคร,บ้านแพ้ว,,Samut Sakhon,Ban Phaeo,,13.6,100.133333,N,E,13.36N,100.08E
775,สมุทรสาคร,เมืองสมุทรสาคร,,Samut Sakhon,Mueang Samut Sakhon,,13.566667,100.283333,N,E,13.34N,100.17E
776,สระแก้ว,เขาฉกรรจ์,,Sa Kaeo,Khao Chakan,,13.666667,102.033333,N,E,13.40N,102.02E
777,สระแก้ว,คลองหาด,,Sa Kaeo,Khlong Hat,,13.583333,102.233333,N,E,13.35N,102.14E
778,สระแก้ว,โคกสูง,,Sa Kaeo,Khok Sung,,13.8,102.616667,N,E,13.48N,102.37E
779,สระแก้ว,ตาพระยา,,Sa Kaeo,Ta Phraya,,14.066667,102.733333,N,E,14.04N,102.44E
780,สระแก้ว,เมืองสระแก้ว,,Sa Kaeo,Mueang Sa Kaeo,,13.95,102.1,N,E,13.57N,102.06E
781,สระแก้ว,วังน้ำเย็น,,Sa Kaeo,Wang Nam Yen,,13.45,102.083333,N,E,13.27N,102.05E
782,สระแก้ว,วังสมบูรณ์,,Sa Kaeo,Wang Sombun,,13.333333,102.183333,N,E,13.20N,102.11E
783,สระแก้ว,วัฒนานคร,,Sa Kaeo,Watthana Nakhon,,13.966667,102.433333,N,E,13.58N,102.26E
784,สระแก้ว,อรัญประเทศ,,Sa Kaeo,Aranyaprathet,,13.65,102.466667,N,E,13.39N,102.28E
785,สระบุรี,แก่งคอย,,Saraburi,Kaeng Khoi,,14.566667,101.05,N,E,14.34N,101.03E
786,สระบุรี,เฉลิมพระเกียรติ,,Saraburi,Chaloem Phra Kiat,,14.616667,100.9,N,E,14.37N,100.54E
787,สระบุรี,ดอนพุด,,Saraburi,Don Phut,,14.616667,100.616667,N,E,14.37N,100.37E
788,สระบุรี,บ้านหมอ,,Saraburi,Ban Mo,,14.583333,100.733333,N,E,14.35N,100.44E
789,สระบุรี,พระพุทธบาท,,Saraburi,Phra Phutthabat,,14.75,100.816667,N,E,14.45N,100.49E
790,สระบุรี,มวกเหล็ก,,Saraburi,Muak Lek,,14.916667,101.35,N,E,14.55N,101.21E
791,สระบุรี,เมืองสระบุรี,,Saraburi,Mueang Saraburi,,14.5,100.916667,N,E,14.30N,100.55E
792,สระบุรี,วังม่วง,,Saraburi,Wang Muang,,14.9,101.166667,N,E,14.54N,101.10E
793,สระบุรี,วิหารแดง,,Saraburi,Wihan Daeng,,14.35,101.0,N,E,14.21N,101.00E
794,สระบุรี,เสาไห้,,Saraburi,Sao Hai,,14.55,100.833333,N,E,14.33N,100.50E
795,สระบุรี,หนองแค,,Saraburi,Nong Khae,,14.416667,100.866667,N,E,14.25N,100.52E
796,สระบุรี,หนองแซง,,Saraburi,Nong Saeng,,14.5,100.8,N,E,14.30N,100.48E
797,สระบุรี,หนองโดน,,Saraburi,Nong Don,,14.666667,100.7,N,E,14.40N,100.42E
798,สิงห์บุรี,ค่ายบางระจัน,,Sing Buri,Khai Bang Rachan,,14.8,100.3,N,E,14.48N,100.18E
799,สิงห์บุรี,ท่าช้าง,,Sing Buri,Tha Chang,,14.766667,100.383333,N,E,14.46N,100.23E
800,สิงห์บุรี,บางระจัน,,Sing Buri,Bang Rachan,,14.9,100.266667,N,E,14.54N,100.16E
801,สิงห์บุรี,พรหมบุรี,,Sing Buri,Phrom Buri,,14.733333,100.45,N,E,14.44N,100.27E
802,สิงห์บุรี,เมืองสิงห์บุรี,,Sing Buri,Mueang Sing Buri,,14.883333,100.4,N,E,14.53N,100.24E
803,สิงห์บุรี,อินทร์บุรี,,Sing Buri,In Buri,,15.033333,100.35,N,E,15.02N,100.21E
804,สุโขทัย,กงไกรลาศ,,Sukhothai,Kong Krailat,,16.916667,99.983333,N,E,16.55N,99.59E
805,สุโขทัย,คีรีมาศ,,Sukhothai,Khiri Mat,,16.833333,99.75,N,E,16.50N,99.45E
806,สุโขทัย,ทุ่งเสลี่ยม,,Sukhothai,Thung Saliam,,17.3,99.583333,N,E,17.18N,99.35E
807,สุโขทัย,บ้านด่านลานหอย,,Sukhothai,Ban Dan Lan Hoi,,17.116667,99.483333,N,E,17.07N,99.29E
808,สุโขทัย,เมืองสุโขทัย,,Sukhothai,Mueang Sukhothai,,17.0,99.783333,N,E,17.00N,99.47E
809,สุโขทัย,ศรีนคร,,Sukhothai,Si Nakhon,,17.433333,99.933333,N,E,17.26N,99.56E
810,สุโขทัย,ศรีสัชนาลัย,,Sukhothai,Si Satchanalai,,17.616667,99.716667,N,E,17.37N,99.43E
811,สุโขทัย,ศรีสำโรง,,Sukhothai,Si Samrong,,17.183333,99.733333,N,E,17.11N,99.44E
812,สุโขทัย,สวรรคโลก,,Sukhothai,Sawankhalok,,17.25,99.833333,N,E,17.15N,99.50E
813,สุพรรณบุรี,ดอนเจดีย์,,Suphan Buri,Don Chedi,,14.666667,99.933333,N,E,14.40N,99.56E
814,สุพรรณบุรี,ด่านช้าง,,Suphan Buri,Dan Chang,,14.883333,99.566667,N,E,14.53N,99.34E
815,สุพรรณบุรี,เดิมบางนางบวช,,Suphan Buri,Doem Bang Nang Buat,,14.866667,100.016667,N,E,14.52N,100.01E
816,สุพรรณบุรี,บางปลาม้า,,Suphan Buri,Bang Pla Ma,,14.333333,100.116667,N,E,14.20N,100.07E
817,สุพรรณบุรี,เมืองสุพรรณบุรี,,Suphan Buri,Mueang Suphan Buri,,14.433333,100.1,N,E,14.26N,100.06E
818,สุพรรณบุรี,ศรีประจันต์,,Suphan Buri,Si Prachan,,14.65,100.15,N,E,14.39N,100.09E
819,สุพรรณบุรี,สองพี่น้อง,,Suphan Buri,Song Phi Nong,,14.183333,99.983333,N,E,14.11N,99.59E
820,สุพรรณบุรี,สามชุก,,Suphan Buri,Sam Chuk,,14.766667,100.083333,N,E,14.46N,100.05E
821,สุพรรณบุรี,หนองหญ้าไซ,,Suphan Buri,Nong Ya Sai,,14.783333,99.833333,N,E,14.47N,99.50E
822,สุพรรณบุรี,อู่ทอง,,Suphan Buri,U Thong,,14.333333,99.9,N,E,14.20N,99.54E
823,สุราษฎร์ธานี,กาญจนดิษฐ์,,Surat Thani,Kanchanadit,,9.033333,99.566667,N,E,9.02N,99.34E
824,สุราษฎร์ธานี,เกาะพะงัน,,Surat Thani,Ko Pha-ngan,,9.933333,99.933333,N,E,9.56N,99.56E
825,สุราษฎร์ธานี,เกาะสมุย,,Surat Thani,Ko Samui,,9.5,99.8,N,E,9.30N,99.48E
826,สุราษฎร์ธานี,คีรีรัฐนิคม,,Surat Thani,Khiri Rat Nikhom,,9.033333,98.933333,N,E,9.02N,98.56E
827,สุราษฎร์ธานี,เคียนซา,,Surat Thani,Khian Sa,,8.733333,99.066667,N,E,8.44N,99.04E
828,สุราษฎร์ธานี,ชัยบุรี,,Surat Thani,Chai Buri,,8.45,99.066667,N,E,8.27N,99.04E
829,สุราษฎร์ธานี,ไชยา,,Surat Thani,Chaiya,,9.466667,99.033333,N,E,9.28N,99.02E
830,สุราษฎร์ธานี,ดอนสัก,,Surat Thani,Don Sak,,9.3,99.666667,N,E,9.18N,99.40E
831,สุราษฎร์ธานี,ท่าฉาง,,Surat Thani,Tha Chang,,9.266667,99.083333,N,E,9.16N,99.05E
832,สุราษฎร์ธานี,ท่าชนะ,,Surat Thani,Tha Chana,,9.65,99.033333,N,E,9.39N,99.02E
833,สุราษฎร์ธานี,บ้านตาขุน,,Surat Thani,Ban Ta Khun,,8.966667,98.716667,N,E,8.58N,98.43E
834,สุราษฎร์ธานี,บ้านนาเดิม,,Surat Thani,Ban Na Doem,,8.9,99.283333,N,E,8.54N,99.17E
835,สุราษฎร์ธานี,บ้านนาสาร,,Surat Thani,Ban Na San,,8.766667,99.383333,N,E,8.46N,99.23E
836,สุราษฎร์ธานี,พนม,,Surat Thani,Phanom,,8.866667,98.716667,N,E,8.52N,98.43E
837,สุราษฎร์ธานี,พระแสง,,Surat Thani,Phrasaeng,,8.583333,99.083333,N,E,8.35N,99.05E
838,สุราษฎร์ธานี,พุนพิน,,Surat Thani,Phunphin,,9.033333,99.183333,N,E,9.02N,99.11E
839,สุราษฎร์ธานี,เมืองสุราษฎร์ธานี,,Surat Thani,Mueang Surat Thani,,9.166667,99.316667,N,E,9.10N,99.19E
840,สุราษฎร์ธานี,วิภาวดี,,Surat Thani,Wiphawadi,,9.233333,98.866667,N,E,9.14N,98.52E
841,สุราษฎร์ธานี,เวียงสระ,,Surat Thani,Wiang Sa,,8.6,99.35,N,E,8.36N,99.21E
842,สุรินทร์,กาบเชิง,,Surin,Kap Choeng,,14.433333,103.45,N,E,14.26N,103.27E
843,สุรินทร์,จอมพระ,,Surin,Chom Phra,,15.15,103.566667,N,E,15.09N,103.34E
844,สุรินทร์,ชุมพลบุรี,,Surin,Chumphon Buri,,15.366667,103.366667,N,E,15.22N,103.22E
845,สุรินทร์,ท่าตูม,,Surin,Tha Tum,,15.266667,103.6,N,E,15.16N,103.36E
846,สุรินทร์,บัวเชด,,Surin,Buachet,,14.45,103.983333,N,E,14.27N,103.59E
847,สุรินทร์,ปราสาท,,Surin,Prasat,,14.583333,103.433333,N,E,14.35N,103.26E
848,สุรินทร์,เมืองสุรินทร์,,Surin,Mueang Surin,,14.833333,103.533333,N,E,14.50N,103.32E
849,สุรินทร์,รัตนบุรี,,Surin,Rattanaburi,,15.333333,103.9,N,E,15.20N,103.54E
850,สุรินทร์,ลำดวน,,Surin,Lamduan,,14.716667,103.683333,N,E,14.43N,103.41E
851,สุรินทร์,ศีขรภูมิ,,Surin,Sikhoraphum,,14.916667,103.8,N,E,14.55N,103.48E
852,สุรินทร์,สนม,,Surin,Sanom,,15.166667,103.783333,N,E,15.10N,103.47E
853,สุรินทร์,สังขะ,,Surin,Sangkha,,14.583333,103.783333,N,E,14.35N,103.47E
854,สุรินทร์,สำโรงทาบ,,Surin,Samrong Thap,,15.066667,103.933333,N,E,15.04N,103.56E
855,หนองคาย,ท่าบ่อ,,Nong Khai,Tha Bo,,17.8,102.55,N,E,17.48N,102.33E
856,หนองคาย,โพนพิสัย,,Nong Khai,Phon Phisai,,17.95,103.166667,N,E,17.57N,103.10E
857,หนองคาย,เมืองหนองคาย,,Nong Khai,Mueang Nong Khai,,17.833333,102.766667,N,E,17.50N,102.46E
858,หนองคาย,สระใคร,,Nong Khai,Sa Khrai,,17.65,102.683333,N,E,17.39N,102.41E
859,หนองคาย,สังคม,,Nong Khai,Sangkhom,,18.033333,102.233333,N,E,18.02N,102.14E
860,หนองบัวลำภู,นากลาง,,Nong Bua Lam Phu,Na Klang,,17.366667,102.25,N,E,17.22N,102.15E
861,หนองบัวลำภู,นาวัง,,Nong Bua Lam Phu,Na Wang,,17.366667,102.083333,N,E,17.22N,102.05E
862,หนองบัวลำภู,โนนสัง,,Nong Bua Lam Phu,Non Sang,,16.9,102.516667,N,E,16.54N,102.31E
863,หนองบัวลำภู,เมืองหนองบัวลำภู,,Nong Bua Lam Phu,Mueang Nong Bua Lam Phu,,17.2,102.366667,N,E,17.12N,102.22E
864,หนองบัวลำภู,ศรีบุญเรือง,,Nong Bua Lam Phu,Si Bun Ruang,,16.916667,102.216667,N,E,16.55N,102.13E
865,หนองบัวลำภู,สุวรรณคูหา,,Nong Bua Lam Phu,Suwannakhuha,,17.616667,102.216667,N,E,17.37N,102.13E
866,อยุธยา,ท่าเรือ,,Phra Nakhon Si Ayutthaya,Tha Ruea,,14.45,100.633333,N,E,14.27N,100.38E
867,อยุธยา,นครหลวง,,Phra Nakhon Si Ayutthaya,Nakhon Luang,,14.466667,100.633333,N,E,14.28N,100.38E
868,อยุธยา,บางซ้าย,,Phra Nakhon Si Ayutthaya,Bang Sai,,14.316667,100.316667,N,E,14.19N,100.19E
869,อยุธยา,บางไทร,,Phra Nakhon Si Ayutthaya,Bang Sai Ayutthaya,,14.15,100.5,N,E,14.09N,100.30E
870,อยุธยา,บางบาล,,Phra Nakhon Si Ayutthaya,Bang Ban,,14.383333,100.466667,N,E,14.23N,100.28E
871,อยุธยา,บางปะหัน,,Phra Nakhon Si Ayutthaya,Bang Pahan,,14.5,100.55,N,E,14.30N,100.33E
872,อยุธยา,บางปะอิน,,Phra Nakhon Si Ayutthaya,Bang Pa-in,,14.266667,100.6,N,E,14.16N,100.36E
873,อยุธยา,บ้านแพรก,,Phra Nakhon Si Ayutthaya,Ban Phraek,,14.65,100.566667,N,E,14.39N,100.34E
874,อยุธยา,ผักไห่,,Phra Nakhon Si Ayutthaya,Phak Hai,,14.45,100.333333,N,E,14.27N,100.20E
875,อยุธยา,พระนครศรีอยุธยา,,Phra Nakhon Si Ayutthaya,Phra Nakhon Si Ayutthaya,,14.316667,100.566667,N,E,14.19N,100.34E
876,อยุธยา,ภาชี,,Phra Nakhon Si Ayutthaya,Phachi,,14.433333,100.716667,N,E,14.26N,100.43E
877,อยุธยา,มหาราช,,Phra Nakhon Si Ayutthaya,Maha Rat,,14.566667,100.55,N,E,14.34N,100.33E
878,อยุธยา,ลาดบัวหลวง,,Phra Nakhon Si Ayutthaya,Lat Bua Luang,,14.183333,100.316667,N,E,14.11N,100.19E
879,อยุธยา,วังน้อย,,Phra Nakhon Si Ayutthaya,Wang Noi,,14.233333,100.733333,N,E,14.14N,100.44E
880,อยุธยา,เสนา,,Phra Nakhon Si Ayutthaya,Sena,,14.233333,100.366667,N,E,14.14N,100.22E
881,อยุธยา,อุทัย,,Phra Nakhon Si Ayutthaya,Uthai,,14.333333,100.55,N,E,14.20N,100.33E
882,อ่างทอง,ไชโย,,Ang Thong,Chaiyo,,14.666667,100.483333,N,E,14.40N,100.29E
883,อ่างทอง,ป่าโมก,,Ang Thong,Pa Mok,,14.516667,100.45,N,E,14.31N,100.27E
884,อ่างทอง,โพธิ์ทอง,,Ang Thong,Pho Thong,,14.683333,100.333333,N,E,14.41N,100.20E
885,อ่างทอง,เมืองอ่างทอง,,Ang Thong,Mueang Ang Thong,,14.55,100.433333,N,E,14.33N,100.26E
886,อ่างทอง,วิเศษชัยชาญ,,Ang Thong,Wiset Chai Chan,,14.533333,100.316667,N,E,14.32N,100.19E
887,อ่างทอง,สามโก้,,Ang Thong,Sam Ko,,14.616667,100.25,N,E,14.37N,100.15E
888,อ่างทอง,แสวงหา,,Ang Thong,Sawaeng Ha,,14.733333,100.3,N,E,14.44N,100.18E
889,อำนาจเจริญ,พนา,,Amnat Charoen,Phana,,15.883333,104.916667,N,E,15.53N,104.55E
890,อำนาจเจริญ,เมืองอำนาจเจริญ,,Amnat Charoen,Mueang Amnat Charoen,,15.85,104.65,N,E,15.51N,104.39E
891,อำนาจเจริญ,เสนางคนิคม,,Amnat Charoen,Senangkhanikhom,,16.033333,104.666667,N,E,16.02N,104.40E
892,อำนาจเจริญ,หัวตะพาน,,Amnat Charoen,Hua Taphan,,15.883333,104.733333,N,E,15.53N,104.44E
893,อุดรธานี,กุดจับ,,Udon Thani,Kut Chap,,17.45,102.516667,N,E,17.27N,102.31E
894,อุดรธานี,กุมภวาปี,,Udon Thani,Kumphawapi,,17.1,103.016667,N,E,17.06N,103.01E
895,อุดรธานี,กู่แก้ว,,Udon Thani,Ku Kaeo,,17.116667,103.183333,N,E,17.07N,103.11E
896,อุดรธานี,ไชยวาน,,Udon Thani,Chai Wan,,17.216667,103.316667,N,E,17.13N,103.19E
897,อุดรธานี,ทุ่งฝน,,Udon Thani,Thung Fon,,17.533333,103.233333,N,E,17.32N,103.14E
898,อุดรธานี,นายูง,,Udon Thani,Na Yung,,17.95,102.166667,N,E,17.57N,102.10E
899,อุดรธานี,น้ำโสม,,Udon Thani,Nam Som,,17.75,102.166667,N,E,17.45N,102.10E
900,อุดรธานี,โนนสะอาด,,Udon Thani,Non Sa-at,,16.966667,102.933333,N,E,16.58N,102.56E
901,อุดรธานี,บ้านดุง,,Udon Thani,Ban Dung,,17.683333,103.25,N,E,17.41N,103.15E
902,อุดรธานี,บ้านผือ,,Udon Thani,Ban Phue,,17.566667,102.516667,N,E,17.34N,102.31E
903,อุดรธานี,พิบูลรักษ์,,Udon Thani,Phibun Rak,,17.533333,103.083333,N,E,17.32N,103.05E
904,อุดรธานี,เพ็ญ,,Udon Thani,Phen,,17.633333,102.933333,N,E,17.38N,102.56E
905,อุดรธานี,เมืองอุดรธานี,,Udon Thani,Mueang Udon Thani,,17.366667,102.766667,N,E,17.22N,102.46E
906,อุดรธานี,วังสามหมอ,,Udon Thani,Wang Sam Mo,,17.1,103.5,N,E,17.06N,103.30E
907,อุดรธานี,ศรีธาตุ,,Udon Thani,Si That,,17.0,103.216667,N,E,17.00N,103.13E
908,อุดรธานี,สร้างคอม,,Udon Thani,Sang Khom,,17.766667,103.05,N,E,17.46N,103.03E
909,อุดรธานี,หนองวัวซอ,,Udon Thani,Nong Wua So,,17.1,102.616667,N,E,17.06N,102.37E
910,อุดรธานี,หนองแสง,,Udon Thani,Nong Saeng,,17.166667,102.766667,N,E,17.10N,102.46E
911,อุดรธานี,หนองหาน,,Udon Thani,Nong Han,,17.416667,103.116667,N,E,17.25N,103.07E
912,อุตรดิตถ์,ตรอน,,Uttaradit,Tron,,17.45,100.133333,N,E,17.27N,100.08E
913,อุตรดิตถ์,ทองแสนขัน,,Uttaradit,Thong Saen Khan,,17.483333,100.366667,N,E,17.29N,100.22E
914,อุตรดิตถ์,ท่าปลา,,Uttaradit,Tha Pla,,17.816667,100.433333,N,E,17.49N,100.26E
915,อุตรดิตถ์,น้ำปาด,,Uttaradit,Nam Pat,,17.733333,100.783333,N,E,17.44N,100.47E
916,อุตรดิตถ์,บ้านโคก,,Uttaradit,Ban Khok,,18.216667,101.066667,N,E,18.13N,101.04E
